intervalo,fecha_completa,57,55,65,52,47,50,49,32,38,44,54,56,64,67,36,58,42,39,45,33,37,43,1,13,12,11,10,9,46,8,2
2023-09-02 00:00:00,2023-09-02,40,8,4,0,0,0,0,0,0,0,0,0,0,2,9,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0
2023-09-01 00:00:00,2023-09-01,25,3,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2023-08-31 00:00:00,2023-08-31,13,21,3,8,6,0,0,0,0,0,0,0,0,4,10,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30 00:00:00,2023-08-30,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 00:00:00,2023-08-29,0,0,5,3,5,0,0,0,0,0,0,0,0,4,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 00:00:00,2023-08-28,7,9,6,12,11,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 00:00:00,2023-08-27,28,3,1,10,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 00:00:00,2023-08-26,18,15,2,8,36,0,0,0,0,0,0,0,0,3,24,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0
2023-08-25 00:00:00,2023-08-25,24,0,2,7,7,0,0,0,0,0,0,0,0,2,8,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24 00:00:00,2023-08-24,23,4,2,2,4,1,0,0,0,0,1,1,1,0,19,0,8,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2023-08-23 00:00:00,2023-08-23,10,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22 00:00:00,2023-08-22,4,0,0,6,7,0,0,0,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21 00:00:00,2023-08-21,106,0,1,3,2,0,0,0,0,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
